loan_amount,income,Credit_Score,age
176500,3420.0,548,55-64
746500,10380.0,503,45-54
486500,18000.0,555,45-54
586500,5820.0,684,25-34
166500,3900.0,812,55-64
316500,19800.0,878,65-74
76500,1860.0,525,>74
436500,4200.0,514,55-64
246500,8460.0,866,45-54
236500,6300.0,837,35-44
316500,4260.0,800,45-54
236500,12540.0,598,65-74
156500,5880.0,590,>74
266500,3300.0,664,>74
306500,15000.0,586,35-44
246500,10140.0,851,45-54
286500,,739,55-64
156500,,804,55-64
416500,5820.0,851,55-64
316500,7980.0,681,45-54
246500,6360.0,767,45-54
606500,8580.0,588,35-44
186500,3360.0,570,55-64
276500,,759,45-54
76500,3060.0,562,65-74
286500,3240.0,780,25-34
216500,4200.0,776,55-64
146500,6720.0,898,35-44
296500,4380.0,698,35-44
826500,,665,65-74
206500,7200.0,503,55-64
546500,6060.0,685,35-44
206500,4200.0,722,65-74
236500,6000.0,509,65-74
346500,8280.0,611,25-34
66500,1500.0,559,>74
406500,7620.0,576,25-34
286500,28320.0,655,55-64
646500,6660.0,792,35-44
246500,3480.0,613,>74
526500,5700.0,697,45-54
146500,3240.0,817,65-74
306500,7620.0,751,45-54
76500,2160.0,890,>74
136500,2160.0,629,65-74
406500,14820.0,737,55-64
306500,8040.0,758,25-34
206500,2160.0,577,35-44
346500,4320.0,520,65-74
186500,7080.0,889,55-64
496500,5820.0,822,35-44
216500,4740.0,715,55-64
666500,14040.0,688,35-44
596500,11460.0,569,45-54
316500,6900.0,626,45-54
676500,7440.0,644,35-44
636500,7080.0,590,35-44
136500,8640.0,768,65-74
286500,4260.0,508,55-64
466500,7680.0,784,35-44
166500,2760.0,771,65-74
376500,6780.0,746,25-34
206500,5220.0,782,25-34
1006500,79500.0,666,55-64
306500,5040.0,671,45-54
236500,3420.0,829,25-34
336500,4140.0,527,45-54
166500,6720.0,804,55-64
286500,4860.0,768,45-54
276500,,834,35-44
266500,7020.0,639,45-54
566500,7380.0,649,45-54
256500,5280.0,597,35-44
476500,8280.0,509,45-54
226500,2820.0,524,55-64
216500,3300.0,648,25-34
236500,5880.0,597,55-64
346500,4140.0,755,55-64
246500,6180.0,749,25-34
316500,4800.0,801,65-74
476500,3360.0,882,45-54
56500,2460.0,746,25-34
486500,8880.0,752,25-34
156500,2760.0,635,>74
206500,3540.0,594,65-74
486500,8340.0,699,55-64
646500,13020.0,874,35-44
636500,13140.0,635,55-64
316500,8160.0,833,25-34
126500,5820.0,815,35-44
266500,3120.0,660,35-44
126500,9900.0,752,45-54
436500,7440.0,618,35-44
196500,3540.0,852,55-64
326500,4080.0,642,55-64
196500,3360.0,747,55-64
206500,5640.0,680,35-44
366500,6000.0,731,25-34
196500,6720.0,836,55-64
246500,5820.0,760,45-54
326500,6900.0,629,45-54
316500,4080.0,540,45-54
336500,7200.0,762,35-44
296500,4380.0,852,55-64
156500,4260.0,874,25-34
326500,1320.0,856,55-64
516500,16500.0,512,45-54
126500,3120.0,560,65-74
396500,4860.0,900,35-44
556500,5580.0,697,65-74
186500,3600.0,884,45-54
466500,11100.0,524,45-54
306500,12240.0,605,45-54
326500,5700.0,570,>74
276500,3660.0,890,45-54
106500,7980.0,561,65-74
206500,4140.0,876,55-64
456500,6720.0,742,55-64
376500,6780.0,871,35-44
296500,,602,65-74
306500,7320.0,624,65-74
456500,9840.0,734,65-74
126500,6360.0,757,45-54
96500,3000.0,519,>74
376500,5400.0,742,25-34
66500,1320.0,724,55-64
606500,,868,65-74
286500,,561,65-74
486500,9300.0,577,45-54
486500,6540.0,814,25-34
426500,8160.0,884,35-44
346500,,900,25-34
406500,6960.0,537,>74
316500,3240.0,702,65-74
286500,3600.0,841,35-44
156500,,711,65-74
356500,6180.0,567,55-64
536500,7320.0,891,25-34
266500,3180.0,588,65-74
266500,3240.0,858,<25
546500,21420.0,716,45-54
446500,6960.0,781,55-64
216500,5880.0,500,55-64
226500,6600.0,833,25-34
106500,4380.0,511,35-44
256500,8160.0,746,35-44
376500,8280.0,566,35-44
156500,3900.0,682,55-64
546500,6900.0,651,45-54
186500,4740.0,784,65-74
296500,3360.0,683,65-74
116500,4380.0,793,45-54
446500,6120.0,614,65-74
336500,4380.0,510,25-34
106500,1800.0,872,55-64
226500,4320.0,537,55-64
246500,,546,45-54
536500,,600,65-74
656500,11100.0,827,35-44
396500,,578,45-54
486500,14760.0,842,45-54
656500,7080.0,670,35-44
456500,5760.0,664,35-44
366500,8700.0,817,55-64
446500,13740.0,561,25-34
366500,5580.0,668,35-44
516500,9360.0,752,65-74
636500,4320.0,681,55-64
186500,4140.0,548,65-74
156500,3840.0,726,55-64
226500,5100.0,647,35-44
236500,6660.0,862,55-64
396500,14160.0,603,35-44
146500,4560.0,793,55-64
406500,4380.0,525,25-34
226500,,637,55-64
336500,4500.0,610,25-34
296500,4920.0,556,55-64
1216500,13860.0,733,45-54
156500,6300.0,567,35-44
76500,5100.0,873,45-54
596500,8100.0,684,55-64
316500,,627,35-44
126500,8460.0,704,45-54
306500,5100.0,624,35-44
426500,12060.0,851,25-34
366500,3720.0,808,55-64
246500,4560.0,506,25-34
266500,3660.0,726,65-74
356500,6360.0,899,35-44
406500,10680.0,639,45-54
326500,,649,65-74
336500,,862,45-54
66500,1260.0,558,65-74
436500,5100.0,789,45-54
486500,7380.0,588,35-44
226500,4200.0,542,35-44
486500,32160.0,629,55-64
236500,4500.0,534,25-34
266500,5280.0,788,45-54
246500,,753,35-44
156500,3240.0,628,45-54
236500,5760.0,598,55-64
306500,8520.0,838,35-44
186500,2880.0,641,55-64
316500,11520.0,763,35-44
376500,4680.0,755,45-54
436500,5580.0,827,45-54
416500,5400.0,622,35-44
406500,8220.0,753,65-74
776500,14100.0,531,55-64
446500,9000.0,512,45-54
216500,4140.0,893,65-74
276500,4500.0,519,35-44
206500,3780.0,631,55-64
266500,3840.0,763,55-64
396500,3480.0,735,55-64
256500,5400.0,550,25-34
326500,15000.0,742,55-64
406500,11100.0,767,45-54
156500,2100.0,536,55-64
466500,,502,45-54
186500,13620.0,808,>74
226500,,777,65-74
226500,,577,65-74
276500,8040.0,829,45-54
686500,25560.0,678,55-64
296500,2640.0,508,55-64
186500,2760.0,644,45-54
266500,6960.0,713,65-74
466500,6120.0,873,25-34
446500,7800.0,565,55-64
186500,1740.0,847,65-74
536500,10020.0,581,45-54
396500,6720.0,709,65-74
256500,5580.0,742,45-54
396500,9060.0,688,35-44
366500,4860.0,582,35-44
586500,7200.0,567,25-34
156500,2520.0,893,65-74
316500,3840.0,630,55-64
266500,12960.0,512,55-64
196500,2700.0,508,25-34
246500,2880.0,804,>74
286500,13320.0,747,25-34
396500,6600.0,629,35-44
336500,9360.0,758,35-44
256500,3360.0,726,65-74
206500,3480.0,859,45-54
386500,,586,55-64
1906500,2160.0,872,55-64
276500,3300.0,704,35-44
306500,4740.0,755,35-44
186500,5880.0,851,35-44
486500,22380.0,777,45-54
246500,6120.0,609,45-54
346500,2280.0,757,>74
216500,2760.0,698,65-74
196500,3660.0,691,55-64
486500,4860.0,562,55-64
296500,7140.0,590,35-44
206500,9240.0,554,45-54
186500,7440.0,747,55-64
936500,9600.0,585,25-34
286500,6840.0,717,45-54
376500,4020.0,703,>74
336500,6360.0,894,35-44
146500,2700.0,883,45-54
246500,2880.0,880,55-64
136500,1740.0,861,55-64
426500,11520.0,812,35-44
376500,5580.0,662,25-34
276500,2760.0,557,55-64
996500,13440.0,829,55-64
466500,5520.0,631,35-44
216500,4560.0,758,55-64
106500,1980.0,534,>74
496500,6060.0,799,25-34
576500,,664,35-44
146500,3600.0,594,35-44
726500,12600.0,703,25-34
406500,59040.0,796,55-64
306500,6900.0,765,45-54
166500,3780.0,534,35-44
266500,4080.0,628,55-64
296500,6300.0,504,65-74
486500,6360.0,659,35-44
306500,8040.0,741,45-54
126500,2940.0,512,55-64
126500,6120.0,753,65-74
486500,5580.0,564,55-64
106500,4860.0,769,45-54
486500,6780.0,751,>74
556500,10440.0,787,45-54
246500,5940.0,887,35-44
646500,24060.0,866,45-54
116500,4740.0,605,35-44
356500,7020.0,656,25-34
366500,4500.0,788,35-44
286500,5040.0,801,45-54
156500,2760.0,731,55-64
546500,0.0,867,35-44
256500,10140.0,623,35-44
376500,8580.0,735,25-34
416500,5820.0,672,55-64
96500,3900.0,642,35-44
86500,2580.0,809,45-54
196500,3480.0,835,25-34
576500,12660.0,763,45-54
536500,6960.0,718,55-64
586500,9600.0,672,25-34
196500,3780.0,677,>74
556500,24000.0,841,55-64
266500,5460.0,569,65-74
306500,3180.0,526,35-44
376500,4980.0,864,45-54
306500,6300.0,753,>74
206500,0.0,731,35-44
166500,3300.0,689,55-64
476500,4320.0,648,>74
286500,3720.0,808,45-54
276500,4080.0,823,<25
336500,6900.0,869,65-74
256500,5220.0,704,45-54
236500,20220.0,860,45-54
426500,9240.0,502,35-44
556500,11340.0,583,45-54
146500,3120.0,754,35-44
736500,9180.0,502,25-34
376500,5820.0,648,45-54
56500,6420.0,673,55-64
436500,6780.0,823,45-54
376500,8040.0,890,45-54
296500,6240.0,689,45-54
436500,7440.0,561,45-54
326500,11820.0,826,55-64
296500,3180.0,675,35-44
486500,15420.0,788,45-54
426500,8220.0,564,25-34
136500,3720.0,875,45-54
236500,12060.0,775,55-64
136500,2520.0,835,>74
456500,4680.0,631,35-44
366500,7920.0,817,25-34
296500,3660.0,524,45-54
156500,3480.0,823,45-54
636500,9420.0,508,45-54
656500,10140.0,795,45-54
86500,4140.0,812,65-74
626500,6180.0,816,35-44
106500,2820.0,840,55-64
216500,3300.0,762,55-64
106500,5760.0,505,45-54
206500,4200.0,639,55-64
296500,5220.0,632,65-74
206500,8100.0,572,55-64
396500,,773,65-74
146500,7800.0,891,25-34
296500,,665,35-44
246500,4200.0,761,65-74
76500,3360.0,835,>74
376500,8700.0,520,35-44
616500,15000.0,562,35-44
146500,2580.0,558,65-74
256500,11280.0,733,55-64
456500,7920.0,689,45-54
156500,6420.0,815,55-64
246500,7680.0,683,65-74
146500,4680.0,878,55-64
156500,2640.0,608,65-74
116500,9300.0,748,45-54
716500,10200.0,525,25-34
136500,10260.0,768,55-64
396500,10320.0,849,35-44
236500,4560.0,651,>74
246500,7440.0,809,65-74
426500,4140.0,756,25-34
346500,5880.0,647,45-54
246500,5040.0,662,65-74
126500,3300.0,617,55-64
116500,3120.0,842,>74
276500,7680.0,850,35-44
276500,2520.0,717,<25
196500,2460.0,543,>74
206500,9660.0,727,45-54
196500,3240.0,701,35-44
436500,,683,35-44
266500,13020.0,597,45-54
316500,3720.0,679,65-74
366500,6600.0,716,35-44
576500,,851,45-54
416500,,637,25-34
116500,3600.0,595,55-64
726500,10080.0,807,25-34
436500,2940.0,813,55-64
256500,8100.0,871,55-64
256500,2760.0,563,>74
456500,8880.0,688,45-54
546500,,814,>74
596500,8220.0,511,55-64
206500,,643,65-74
26500,1680.0,841,55-64
126500,3900.0,552,65-74
276500,5040.0,608,35-44
726500,9240.0,627,25-34
156500,4080.0,593,45-54
226500,5400.0,683,25-34
236500,,890,65-74
236500,3900.0,835,65-74
436500,10200.0,552,35-44
86500,3180.0,738,45-54
416500,13800.0,599,45-54
486500,14700.0,508,25-34
416500,3840.0,712,35-44
566500,10980.0,561,25-34
576500,9780.0,862,35-44
466500,4680.0,572,35-44
266500,6600.0,579,65-74
106500,5820.0,761,65-74
616500,13080.0,777,35-44
266500,6480.0,523,35-44
576500,9780.0,530,35-44
166500,3480.0,721,55-64
856500,17940.0,798,45-54
276500,2940.0,603,45-54
276500,2820.0,504,>74
326500,7320.0,707,35-44
246500,2040.0,728,>74
256500,4200.0,648,35-44
66500,1200.0,864,55-64
296500,4200.0,648,45-54
486500,7920.0,507,>74
256500,26340.0,867,65-74
406500,5640.0,665,35-44
456500,11520.0,782,55-64
256500,8580.0,572,45-54
516500,7080.0,797,35-44
546500,6660.0,711,45-54
726500,7740.0,750,35-44
126500,2880.0,638,25-34
266500,7260.0,678,55-64
416500,,627,55-64
386500,7320.0,589,45-54
406500,9480.0,522,45-54
486500,16080.0,869,65-74
186500,3660.0,647,55-64
446500,4140.0,646,25-34
226500,5760.0,664,35-44
426500,4320.0,516,35-44
426500,11280.0,705,45-54
196500,7260.0,894,65-74
316500,7620.0,742,35-44
426500,12780.0,652,55-64
156500,5940.0,846,35-44
236500,5520.0,676,55-64
206500,6600.0,527,45-54
486500,5760.0,600,45-54
726500,18180.0,853,35-44
626500,6480.0,738,35-44
66500,1500.0,688,55-64
506500,,835,65-74
646500,7980.0,735,45-54
346500,9780.0,741,35-44
86500,1440.0,567,55-64
246500,3720.0,548,45-54
166500,4440.0,687,65-74
466500,6960.0,760,25-34
296500,3900.0,525,25-34
476500,0.0,735,35-44
626500,11640.0,601,45-54
726500,6120.0,538,55-64
366500,5400.0,818,35-44
466500,8400.0,702,35-44
716500,10800.0,897,35-44
226500,,783,65-74
106500,2700.0,685,35-44
196500,3060.0,854,>74
616500,32760.0,733,45-54
216500,6900.0,564,35-44
176500,2700.0,815,25-34
286500,3060.0,821,25-34
216500,6600.0,541,35-44
486500,9900.0,689,35-44
266500,3480.0,715,25-34
386500,6000.0,618,35-44
426500,14100.0,552,55-64
206500,3900.0,592,25-34
216500,7380.0,562,35-44
416500,5820.0,840,25-34
76500,2040.0,685,45-54
396500,6660.0,824,35-44
546500,6840.0,672,45-54
186500,2460.0,888,65-74
386500,6240.0,727,55-64
196500,3180.0,839,25-34
246500,8040.0,627,>74
276500,7200.0,747,55-64
156500,5100.0,690,65-74
146500,3240.0,835,25-34
386500,5400.0,657,55-64
386500,5820.0,613,55-64
126500,3480.0,659,55-64
146500,1920.0,704,65-74
166500,3420.0,688,65-74
216500,2820.0,538,45-54
456500,6480.0,587,55-64
186500,4320.0,635,35-44
496500,20880.0,718,55-64
196500,2700.0,572,65-74
256500,3180.0,610,45-54
486500,7500.0,838,35-44
336500,5280.0,859,25-34
236500,,581,65-74
476500,18660.0,680,45-54
366500,3960.0,655,65-74
216500,3420.0,680,55-64
206500,6120.0,601,45-54
426500,2880.0,608,65-74
196500,3480.0,735,35-44
496500,13980.0,524,45-54
156500,2280.0,900,55-64
716500,24720.0,671,45-54
246500,5340.0,515,55-64
656500,14880.0,839,45-54
246500,12960.0,672,25-34
116500,2940.0,781,55-64
976500,17640.0,545,45-54
226500,4680.0,715,65-74
526500,44580.0,673,65-74
256500,3960.0,880,25-34
536500,5580.0,538,45-54
66500,840.0,638,65-74
216500,3720.0,759,55-64
286500,6900.0,816,25-34
346500,7800.0,842,35-44
376500,11040.0,624,35-44
166500,2700.0,716,65-74
496500,8760.0,861,45-54
706500,,790,35-44
296500,15360.0,653,55-64
206500,3060.0,577,25-34
286500,4680.0,719,45-54
256500,14880.0,776,55-64
256500,2160.0,775,25-34
56500,780.0,643,65-74
886500,10200.0,588,35-44
646500,7920.0,784,35-44
336500,5580.0,892,35-44
356500,7200.0,798,45-54
566500,8460.0,549,55-64
486500,13980.0,635,45-54
146500,2100.0,832,25-34
116500,4440.0,715,45-54
496500,8760.0,516,55-64
356500,5520.0,683,25-34
246500,3300.0,772,45-54
676500,16920.0,868,35-44
566500,9900.0,723,>74
416500,7320.0,857,35-44
486500,0.0,819,45-54
266500,8940.0,818,35-44
246500,3180.0,879,25-34
116500,1680.0,881,65-74
286500,9960.0,657,35-44
346500,2580.0,820,55-64
266500,,667,65-74
316500,5460.0,627,55-64
456500,5700.0,544,>74
346500,6600.0,845,25-34
416500,10140.0,545,35-44
216500,6600.0,589,55-64
696500,,676,35-44
206500,5580.0,613,55-64
456500,4680.0,562,35-44
296500,6780.0,854,55-64
486500,12300.0,520,35-44
456500,8340.0,791,55-64
286500,4140.0,633,65-74
446500,4080.0,570,35-44
556500,7860.0,865,25-34
126500,3720.0,551,25-34
276500,5820.0,587,55-64
246500,4680.0,537,35-44
226500,4380.0,681,55-64
446500,7380.0,512,35-44
486500,5040.0,818,65-74
226500,5220.0,816,55-64
276500,16800.0,714,55-64
426500,4440.0,898,35-44
106500,4680.0,843,45-54
446500,5880.0,801,45-54
266500,7200.0,615,35-44
386500,7080.0,628,55-64
436500,7920.0,859,35-44
976500,17220.0,761,55-64
616500,12000.0,564,35-44
296500,5040.0,687,45-54
346500,6960.0,554,65-74
246500,3780.0,671,65-74
436500,,693,25-34
366500,4740.0,804,45-54
406500,,554,45-54
316500,7860.0,528,35-44
156500,2820.0,578,>74
716500,14640.0,701,35-44
276500,3300.0,796,35-44
296500,9360.0,588,35-44
236500,4260.0,500,25-34
606500,6720.0,887,55-64
406500,4500.0,634,55-64
166500,2760.0,624,45-54
486500,11280.0,755,45-54
116500,5040.0,834,35-44
156500,3960.0,849,35-44
156500,2760.0,518,65-74
276500,8160.0,665,55-64
226500,4620.0,848,35-44
316500,3180.0,804,65-74
316500,3720.0,729,35-44
236500,,728,45-54
316500,6960.0,592,35-44
136500,2700.0,676,25-34
646500,7500.0,872,45-54
106500,4080.0,622,45-54
136500,1800.0,896,55-64
176500,3300.0,534,55-64
366500,8280.0,859,45-54
466500,12720.0,518,45-54
276500,2940.0,875,>74
186500,3420.0,689,25-34
936500,15360.0,707,55-64
516500,12600.0,747,45-54
136500,,824,
206500,4800.0,786,35-44
296500,9000.0,574,35-44
396500,0.0,834,>74
396500,5280.0,873,55-64
146500,4860.0,872,25-34
256500,6180.0,700,25-34
416500,6780.0,577,35-44
166500,3780.0,575,25-34
276500,7080.0,843,65-74
246500,0.0,683,45-54
316500,6840.0,532,55-64
86500,12000.0,801,35-44
286500,15840.0,518,45-54
146500,3180.0,654,25-34
336500,,843,25-34
136500,2160.0,680,>74
366500,5280.0,577,45-54
426500,14400.0,675,35-44
326500,4140.0,716,35-44
286500,3180.0,669,55-64
116500,2280.0,660,55-64
136500,2760.0,715,35-44
596500,5880.0,823,25-34
726500,8700.0,580,45-54
86500,5400.0,699,65-74
276500,5280.0,619,25-34
126500,2220.0,596,55-64
146500,2280.0,828,35-44
176500,6060.0,730,65-74
176500,1740.0,682,55-64
336500,6240.0,652,25-34
196500,3360.0,780,65-74
286500,3180.0,772,35-44
316500,9180.0,833,45-54
316500,7380.0,659,35-44
236500,3900.0,887,45-54
636500,7920.0,762,55-64
486500,5820.0,615,45-54
306500,4740.0,696,55-64
366500,,644,45-54
86500,1500.0,647,65-74
106500,1440.0,739,65-74
146500,6900.0,770,35-44
226500,8940.0,600,55-64
216500,5460.0,706,65-74
66500,1440.0,677,65-74
286500,7260.0,842,45-54
156500,6420.0,813,65-74
486500,17340.0,625,<25
256500,5040.0,838,>74
236500,2520.0,539,25-34
486500,3720.0,668,65-74
666500,7200.0,583,35-44
76500,2340.0,832,65-74
186500,4740.0,770,35-44
366500,4860.0,623,55-64
236500,5460.0,706,45-54
226500,4080.0,581,>74
66500,3780.0,722,65-74
236500,,624,45-54
256500,4800.0,508,55-64
216500,4320.0,894,45-54
126500,1860.0,689,55-64
296500,14520.0,838,45-54
286500,11940.0,583,45-54
466500,5460.0,869,55-64
156500,7200.0,646,65-74
206500,8220.0,781,65-74
366500,5400.0,738,55-64
276500,3720.0,883,25-34
296500,,686,55-64
536500,2460.0,787,>74
206500,4440.0,564,65-74
456500,,593,45-54
136500,5820.0,711,35-44
156500,1380.0,753,55-64
636500,9600.0,698,35-44
286500,8640.0,688,45-54
286500,5940.0,821,55-64
76500,1440.0,694,25-34
366500,4500.0,560,45-54
526500,11100.0,828,25-34
416500,5340.0,542,45-54
316500,3660.0,714,25-34
166500,12840.0,622,>74
476500,9660.0,661,35-44
286500,4140.0,672,55-64
336500,3420.0,777,65-74
316500,17100.0,645,45-54
106500,1500.0,665,>74
166500,7020.0,702,55-64
716500,9900.0,672,35-44
656500,6060.0,760,65-74
146500,4740.0,737,25-34
276500,13680.0,560,55-64
376500,9420.0,760,35-44
246500,6540.0,714,45-54
126500,1800.0,701,55-64
576500,7800.0,511,45-54
166500,4260.0,878,35-44
286500,4680.0,600,65-74
306500,7020.0,617,65-74
566500,9180.0,519,45-54
486500,12000.0,526,35-44
196500,7440.0,543,55-64
726500,9900.0,787,45-54
156500,4980.0,882,55-64
166500,960.0,784,65-74
326500,9000.0,628,35-44
506500,8640.0,897,45-54
376500,12660.0,886,25-34
216500,3360.0,822,25-34
226500,4620.0,601,65-74
126500,3180.0,797,55-64
66500,1860.0,877,55-64
216500,3540.0,541,55-64
226500,6600.0,833,>74
386500,5400.0,803,55-64
286500,5400.0,654,25-34
476500,10320.0,577,25-34
56500,1560.0,652,55-64
306500,4440.0,860,35-44
506500,9780.0,603,45-54
286500,3720.0,603,25-34
216500,2100.0,639,65-74
166500,6240.0,659,>74
486500,7980.0,535,35-44
316500,9900.0,698,45-54
486500,16980.0,661,>74
116500,1920.0,796,>74
366500,5700.0,653,55-64
256500,5100.0,811,35-44
86500,5760.0,780,35-44
476500,10380.0,626,55-64
186500,2700.0,556,45-54
726500,9600.0,561,55-64
116500,5640.0,781,45-54
416500,0.0,734,25-34
346500,4920.0,604,45-54
236500,4500.0,793,25-34
326500,,752,65-74
146500,4260.0,561,65-74
416500,,841,65-74
576500,6960.0,659,65-74
386500,,896,55-64
336500,16020.0,644,25-34
186500,9660.0,528,65-74
246500,7740.0,733,45-54
166500,4500.0,725,45-54
366500,5040.0,564,45-54
186500,2100.0,759,55-64
406500,7020.0,521,45-54
316500,8940.0,834,55-64
126500,5880.0,678,25-34
556500,7800.0,792,25-34
516500,8160.0,613,35-44
106500,4800.0,741,55-64
306500,0.0,757,25-34
106500,2940.0,887,25-34
576500,17520.0,752,55-64
126500,2880.0,794,55-64
346500,15240.0,542,45-54
486500,3180.0,579,55-64
356500,3240.0,624,45-54
476500,6960.0,521,55-64
276500,3840.0,573,25-34
336500,8460.0,631,55-64
416500,6540.0,613,45-54
456500,6240.0,547,35-44
106500,1800.0,562,65-74
486500,7980.0,761,25-34
406500,9960.0,779,35-44
306500,,551,35-44
266500,3360.0,572,35-44
286500,6180.0,751,35-44
486500,6600.0,858,65-74
416500,6600.0,630,25-34
76500,3360.0,850,25-34
186500,4380.0,888,55-64
556500,,756,35-44
306500,4200.0,504,35-44
736500,9960.0,512,45-54
466500,13500.0,668,35-44
366500,6420.0,832,65-74
336500,6360.0,660,65-74
136500,2340.0,820,65-74
406500,6840.0,795,25-34
156500,6360.0,894,55-64
456500,7980.0,780,25-34
176500,2400.0,598,35-44
206500,3780.0,585,65-74
176500,2280.0,811,65-74
426500,,667,25-34
516500,6900.0,690,25-34
176500,3000.0,874,65-74
176500,3120.0,843,65-74
196500,4500.0,878,45-54
196500,2940.0,521,>74
346500,6600.0,831,35-44
646500,7860.0,862,55-64
376500,5700.0,885,35-44
256500,4800.0,733,35-44
426500,6180.0,531,35-44
276500,5220.0,553,>74
656500,14100.0,633,45-54
436500,6300.0,731,35-44
286500,4140.0,754,25-34
196500,3540.0,656,65-74
216500,13920.0,718,45-54
306500,3180.0,707,65-74
106500,2100.0,560,25-34
256500,6660.0,821,45-54
636500,8340.0,859,35-44
306500,,736,25-34
126500,6720.0,613,55-64
386500,,655,55-64
306500,22380.0,635,35-44
176500,4980.0,521,55-64
176500,4020.0,696,35-44
176500,2640.0,865,65-74
286500,10860.0,513,55-64
276500,5820.0,854,55-64
326500,4380.0,737,>74
376500,8040.0,726,25-34
616500,10800.0,794,25-34
146500,3600.0,587,65-74
176500,11220.0,633,45-54
296500,5340.0,716,55-64
486500,11100.0,775,45-54
706500,7440.0,788,45-54
476500,,855,65-74
446500,8100.0,749,55-64
526500,14280.0,563,25-34
606500,11280.0,541,35-44
676500,16320.0,851,55-64
396500,5820.0,863,55-64
316500,4020.0,610,25-34
276500,9420.0,649,45-54
176500,5220.0,772,55-64
186500,3180.0,698,>74
306500,11520.0,552,35-44
196500,,640,>74
166500,2760.0,561,65-74
186500,2760.0,781,65-74
146500,3000.0,642,>74
916500,9180.0,868,25-34
206500,5640.0,716,45-54
526500,15240.0,732,55-64
266500,4440.0,897,55-64
656500,11100.0,593,55-64
636500,16500.0,707,45-54
276500,3780.0,509,55-64
336500,,702,55-64
